,BLKID,TRACTID,BLKGRPID,PUMA,COUNTYID,REGION
20651,261251673003014,26125167300,261251673003,2907,26125,2
20652,261251673003016,26125167300,261251673003,2907,26125,2
20653,261251600004019,26125160000,261251600004,2907,26125,2
20654,261251613002009,26125161300,261251613002,2907,26125,2
20655,261251600004003,26125160000,261251600004,2907,26125,2
20656,261251613002003,26125161300,261251613002,2907,26125,2
20657,261251605002010,26125160500,261251605002,2907,26125,2
20658,261251613003006,26125161300,261251613003,2907,26125,2
20659,261251605002022,26125160500,261251605002,2907,26125,2
20660,261251371011022,26125137101,261251371011,2905,26125,2
20661,261251222002003,26125122200,261251222002,2902,26125,2
20662,261251686023000,26125168602,261251686023,2907,26125,2
20663,261251240003008,26125124000,261251240003,2901,26125,2
20664,261251240003010,26125124000,261251240003,2901,26125,2
20665,261251240003000,26125124000,261251240003,2901,26125,2
20666,261251240003012,26125124000,261251240003,2901,26125,2
20667,261251240003013,26125124000,261251240003,2901,26125,2
20668,261251366012005,26125136601,261251366012,2905,26125,2
20669,261251263002006,26125126300,261251263002,2901,26125,2
20670,261251240003014,26125124000,261251240003,2901,26125,2
20671,261251240003017,26125124000,261251240003,2901,26125,2
20672,261251240003028,26125124000,261251240003,2901,26125,2
20673,261251240003015,26125124000,261251240003,2901,26125,2
20674,261251262003006,26125126200,261251262003,2901,26125,2
20675,261251240001004,26125124000,261251240001,2901,26125,2
20676,261251222004001,26125122200,261251222004,2902,26125,2
20677,261251222004000,26125122200,261251222004,2902,26125,2
20678,261251245002009,26125124500,261251245002,2901,26125,2
20679,261251240003002,26125124000,261251240003,2901,26125,2
20680,261251240003018,26125124000,261251240003,2901,26125,2
20681,261251240002012,26125124000,261251240002,2901,26125,2
20682,261251240002011,26125124000,261251240002,2901,26125,2
20683,261251240002014,26125124000,261251240002,2901,26125,2
20684,261251240002017,26125124000,261251240002,2901,26125,2
20685,261251240002009,26125124000,261251240002,2901,26125,2
20686,261251731001019,26125173100,261251731001,2908,26125,2
20687,261251734001008,26125173400,261251734001,2908,26125,2
20688,261251735002003,26125173500,261251735002,2908,26125,2
20689,261251734002000,26125173400,261251734002,2908,26125,2
20690,261251734004018,26125173400,261251734004,2908,26125,2
20691,261251734004021,26125173400,261251734004,2908,26125,2
20692,261251734004022,26125173400,261251734004,2908,26125,2
20693,261251734004016,26125173400,261251734004,2908,26125,2
20694,261251734001010,26125173400,261251734001,2908,26125,2
20695,261251734001011,26125173400,261251734001,2908,26125,2
20696,261251734001014,26125173400,261251734001,2908,26125,2
20697,261251734004019,26125173400,261251734004,2908,26125,2
20698,261251734003015,26125173400,261251734003,2908,26125,2
20699,261251734001018,26125173400,261251734001,2908,26125,2
20700,261251734002009,26125173400,261251734002,2908,26125,2
20701,261251734001017,26125173400,261251734001,2908,26125,2
20702,261251734002010,26125173400,261251734002,2908,26125,2
20703,261251734002011,26125173400,261251734002,2908,26125,2
20704,261251735002014,26125173500,261251735002,2908,26125,2
20705,261251731001011,26125173100,261251731001,2908,26125,2
20706,261251731001014,26125173100,261251731001,2908,26125,2
20707,261251731001017,26125173100,261251731001,2908,26125,2
20708,261251731001023,26125173100,261251731001,2908,26125,2
20709,261251735002004,26125173500,261251735002,2908,26125,2
20710,261251735002008,26125173500,261251735002,2908,26125,2
20711,261251730005008,26125173000,261251730005,2908,26125,2
20712,261251732002004,26125173200,261251732002,2908,26125,2
20713,261251732002007,26125173200,261251732002,2908,26125,2
20714,261251732001000,26125173200,261251732001,2908,26125,2
20715,261251732002012,26125173200,261251732002,2908,26125,2
20716,261251734004003,26125173400,261251734004,2908,26125,2
20717,261251734004000,26125173400,261251734004,2908,26125,2
20718,261251605001015,26125160500,261251605001,2907,26125,2
20719,261251622001023,26125162200,261251622001,2907,26125,2
20720,261251331021007,26125133102,261251331021,2905,26125,2
20721,261251980002008,26125198000,261251980002,2903,26125,2
20722,261251937004009,26125193700,261251937004,2903,26125,2
20723,261251724001008,26125172400,261251724001,2908,26125,2
20724,261251724001013,26125172400,261251724001,2908,26125,2
20725,261251507002004,26125150700,261251507002,2906,26125,2
20726,261251230001001,26125123000,261251230001,2901,26125,2
20727,261251230001003,26125123000,261251230001,2901,26125,2
20728,261251673001006,26125167300,261251673001,2907,26125,2
20729,261251250001001,26125125000,261251250001,2901,26125,2
20730,261251250001013,26125125000,261251250001,2901,26125,2
20731,261259811001002,26125981100,261259811001,2908,26125,2
20732,261251360003006,26125136000,261251360003,2905,26125,2
20733,261251360004011,26125136000,261251360004,2905,26125,2
20734,261251360004006,26125136000,261251360004,2905,26125,2
20735,261251361013033,26125136101,261251361013,2905,26125,2
20736,261251945002003,26125194500,261251945002,2903,26125,2
20737,261251966001015,26125196600,261251966001,2903,26125,2
20738,261251908002000,26125190800,261251908002,2902,26125,2
20739,261251908003000,26125190800,261251908003,2902,26125,2
20740,261251360004010,26125136000,261251360004,2905,26125,2
20741,261251621001003,26125162100,261251621001,2907,26125,2
20742,261251520005009,26125152000,261251520005,2906,26125,2
20743,261251945001024,26125194500,261251945001,2903,26125,2
20744,261251920005005,26125192000,261251920005,2903,26125,2
20745,261251590004008,26125159000,261251590004,2906,26125,2
20746,261251307001002,26125130700,261251307001,2901,26125,2
20747,261251661002010,26125166100,261251661002,2907,26125,2
20748,261251351002003,26125135100,261251351002,2905,26125,2
20749,261251321005005,26125132100,261251321005,2901,26125,2
20750,261251361023000,26125136102,261251361023,2905,26125,2
20751,261251331023016,26125133102,261251331023,2905,26125,2
20752,261251609003008,26125160900,261251609003,2907,26125,2
20753,261251374002003,26125137400,261251374002,2905,26125,2
20754,261251618003006,26125161800,261251618003,2907,26125,2
20755,261251650003001,26125165000,261251650003,2907,26125,2
20756,261251669001007,26125166900,261251669001,2907,26125,2
20757,261251840001003,26125184000,261251840001,2908,26125,2
20758,261251560001006,26125156000,261251560001,2906,26125,2
20759,261251946001005,26125194600,261251946001,2903,26125,2
20760,261251946001012,26125194600,261251946001,2903,26125,2
20761,261251415003002,26125141500,261251415003,2904,26125,2
20762,261251446001001,26125144600,261251446001,2904,26125,2
20763,261251302001005,26125130200,261251302001,2901,26125,2
20764,261251316002003,26125131600,261251316002,2901,26125,2
20765,261251256002019,26125125600,261251256002,2901,26125,2
20766,261251283001000,26125128300,261251283001,2902,26125,2
20767,261251907001015,26125190700,261251907001,2902,26125,2
20768,261251263002012,26125126300,261251263002,2901,26125,2
20769,261251262003007,26125126200,261251262003,2901,26125,2
20770,261251904001003,26125190400,261251904001,2902,26125,2
20771,261251224004000,26125122400,261251224004,2902,26125,2
20772,261251839003006,26125183900,261251839003,2908,26125,2
20773,261251839003003,26125183900,261251839003,2908,26125,2
20774,261251840003000,26125184000,261251840003,2908,26125,2
20775,261251222002001,26125122200,261251222002,2902,26125,2
20776,261251802002010,26125180200,261251802002,2908,26125,2
20777,261251604002015,26125160400,261251604002,2907,26125,2
20778,261251281001001,26125128100,261251281001,2902,26125,2
20779,261251315003006,26125131500,261251315003,2901,26125,2
20780,261251366025007,26125136602,261251366025,2905,26125,2
20781,261251344003013,26125134400,261251344003,2905,26125,2
20782,261251344003010,26125134400,261251344003,2905,26125,2
20783,261251344002004,26125134400,261251344002,2905,26125,2
20784,261251347003007,26125134700,261251347003,2905,26125,2
20785,261251347003008,26125134700,261251347003,2905,26125,2
20786,261251562001019,26125156200,261251562001,2906,26125,2
20787,261251880014011,26125188001,261251880014,2908,26125,2
20788,261251411002004,26125141100,261251411002,2904,26125,2
20789,261251318001021,26125131800,261251318001,2901,26125,2
20790,261251229001027,26125122900,261251229001,2902,26125,2
20791,261251349002006,26125134900,261251349002,2905,26125,2
20792,261251224003017,26125122400,261251224003,2902,26125,2
20793,261251264002017,26125126400,261251264002,2901,26125,2
20794,261251262001002,26125126200,261251262001,2901,26125,2
20795,261251449003002,26125144900,261251449003,2904,26125,2
20796,261251445003047,26125144500,261251445003,2904,26125,2
20797,261251445003023,26125144500,261251445003,2904,26125,2
20798,261251411001010,26125141100,261251411001,2904,26125,2
20799,261251424003023,26125142400,261251424003,2904,26125,2
20800,261251427001009,26125142700,261251427001,2904,26125,2
20801,261251623001031,26125162300,261251623001,2907,26125,2
20802,261251427001012,26125142700,261251427001,2904,26125,2
20803,261251503001006,26125150300,261251503001,2906,26125,2
20804,261251622001015,26125162200,261251622001,2907,26125,2
20805,261251622001003,26125162200,261251622001,2907,26125,2
20806,261251622001021,26125162200,261251622001,2907,26125,2
20807,261251561001013,26125156100,261251561001,2906,26125,2
20808,261251441003022,26125144100,261251441003,2904,26125,2
20809,261251435006004,26125143500,261251435006,2904,26125,2
20810,261251435003002,26125143500,261251435003,2904,26125,2
20811,261251435004016,26125143500,261251435004,2904,26125,2
20812,261251321005000,26125132100,261251321005,2901,26125,2
20813,261251231001002,26125123100,261251231001,2901,26125,2
20814,261251606002008,26125160600,261251606002,2907,26125,2
20815,261251606001014,26125160600,261251606001,2907,26125,2
20816,261251306002003,26125130600,261251306002,2901,26125,2
20817,261251606001015,26125160600,261251606001,2907,26125,2
20818,261251674004013,26125167400,261251674004,2907,26125,2
20819,261251673001000,26125167300,261251673001,2907,26125,2
20820,261251673001002,26125167300,261251673001,2907,26125,2
20821,261251673002010,26125167300,261251673002,2907,26125,2
20822,261251562003008,26125156200,261251562003,2906,26125,2
20823,261251545002020,26125154500,261251545002,2906,26125,2
20824,261259815001029,26125981500,261259815001,2904,26125,2
20825,261251830003002,26125183000,261251830003,2908,26125,2
20826,261251830003003,26125183000,261251830003,2908,26125,2
20827,261251736001028,26125173600,261251736001,2908,26125,2
20828,261251562005007,26125156200,261251562005,2906,26125,2
20829,261251562002000,26125156200,261251562002,2906,26125,2
20830,261251562003007,26125156200,261251562003,2906,26125,2
20831,261251964003005,26125196400,261251964003,2903,26125,2
20832,261251977011010,26125197701,261251977011,2903,26125,2
20833,261251753003018,26125175300,261251753003,2908,26125,2
20834,261251753003019,26125175300,261251753003,2908,26125,2
20835,261251753002022,26125175300,261251753002,2908,26125,2
20836,261251907001006,26125190700,261251907001,2902,26125,2
20837,261251605001012,26125160500,261251605001,2907,26125,2
20838,261259815001047,26125981500,261259815001,2904,26125,2
20839,261251977011032,26125197701,261251977011,2903,26125,2
20840,261251977011031,26125197701,261251977011,2903,26125,2
20841,261251977011033,26125197701,261251977011,2903,26125,2
20842,261251972002002,26125197200,261251972002,2903,26125,2
20843,261251972002001,26125197200,261251972002,2903,26125,2
20844,261251753002021,26125175300,261251753002,2908,26125,2
20845,261251753002020,26125175300,261251753002,2908,26125,2
20846,261251946002016,26125194600,261251946002,2903,26125,2
20847,261251964003021,26125196400,261251964003,2903,26125,2
20848,261251964003007,26125196400,261251964003,2903,26125,2
20849,261251946002012,26125194600,261251946002,2903,26125,2
20850,261251964003001,26125196400,261251964003,2903,26125,2
20851,261259815001036,26125981500,261259815001,2904,26125,2
20852,261259815001046,26125981500,261259815001,2904,26125,2
20853,261251752004020,26125175200,261251752004,2908,26125,2
20854,261251752004023,26125175200,261251752004,2908,26125,2
20855,261251962001002,26125196200,261251962001,2903,26125,2
20856,261251447013000,26125144701,261251447013,2904,26125,2
20857,261251447012001,26125144701,261251447012,2904,26125,2
20858,261251977021000,26125197702,261251977021,2903,26125,2
20859,261251459001003,26125145900,261251459001,2904,26125,2
20860,261251403033003,26125140303,261251403033,2904,26125,2
20861,261251403034000,26125140303,261251403034,2904,26125,2
20862,261251504002020,26125150400,261251504002,2906,26125,2
20863,261251520004016,26125152000,261251520004,2906,26125,2
20864,261251507001008,26125150700,261251507001,2906,26125,2
20865,261251508004004,26125150800,261251508004,2906,26125,2
20866,261251505001014,26125150500,261251505001,2906,26125,2
20867,261251506002011,26125150600,261251506002,2906,26125,2
20868,261251500003008,26125150000,261251500003,2906,26125,2
20869,261251500003009,26125150000,261251500003,2906,26125,2
20870,261251229001028,26125122900,261251229001,2902,26125,2
20871,261251344004001,26125134400,261251344004,2905,26125,2
20872,261251344004006,26125134400,261251344004,2905,26125,2
20873,261251913003006,26125191300,261251913003,2903,26125,2
20874,261251913003005,26125191300,261251913003,2903,26125,2
20875,261251913001003,26125191300,261251913001,2903,26125,2
20876,261251913002002,26125191300,261251913002,2903,26125,2
20877,261251913002001,26125191300,261251913002,2903,26125,2
20878,261251913002003,26125191300,261251913002,2903,26125,2
20879,261251912002002,26125191200,261251912002,2903,26125,2
20880,261251578001004,26125157800,261251578001,2906,26125,2
20881,261251577002006,26125157700,261251577002,2906,26125,2
20882,261251604002005,26125160400,261251604002,2907,26125,2
20883,261251562004001,26125156200,261251562004,2906,26125,2
20884,261251577001006,26125157700,261251577001,2906,26125,2
20885,261251577001000,26125157700,261251577001,2906,26125,2
20886,261251545002026,26125154500,261251545002,2906,26125,2
20887,261251545002025,26125154500,261251545002,2906,26125,2
20888,261251573003004,26125157300,261251573003,2906,26125,2
20889,261251573002009,26125157300,261251573002,2906,26125,2
20890,261251573002005,26125157300,261251573002,2906,26125,2
20891,261251572002000,26125157200,261251572002,2906,26125,2
20892,261251575002003,26125157500,261251575002,2906,26125,2
20893,261251575001008,26125157500,261251575001,2906,26125,2
20894,261251564002006,26125156400,261251564002,2906,26125,2
20895,261251560001013,26125156000,261251560001,2906,26125,2
20896,261251620002002,26125162000,261251620002,2907,26125,2
20897,261251620002013,26125162000,261251620002,2907,26125,2
20898,261251621002000,26125162100,261251621002,2907,26125,2
20899,261251263005004,26125126300,261251263005,2901,26125,2
20900,261251318002000,26125131800,261251318002,2901,26125,2
20901,261251410022000,26125141002,261251410022,2904,26125,2
20902,261251414001011,26125141400,261251414001,2904,26125,2
20903,261251501003013,26125150100,261251501003,2906,26125,2
20904,261251407002010,26125140700,261251407002,2904,26125,2
20905,261251287001007,26125128700,261251287001,2902,26125,2
20906,261251287001008,26125128700,261251287001,2902,26125,2
20907,261251287001003,26125128700,261251287001,2902,26125,2
20908,261251287001006,26125128700,261251287001,2902,26125,2
20909,261251289001001,26125128900,261251289001,2902,26125,2
20910,261251289001007,26125128900,261251289001,2902,26125,2
20911,261251289001006,26125128900,261251289001,2902,26125,2
20912,261251289001013,26125128900,261251289001,2902,26125,2
20913,261251289001012,26125128900,261251289001,2902,26125,2
20914,261251289001005,26125128900,261251289001,2902,26125,2
20915,261251289004021,26125128900,261251289004,2902,26125,2
20916,261251289004011,26125128900,261251289004,2902,26125,2
20917,261251289004005,26125128900,261251289004,2902,26125,2
20918,261251264002012,26125126400,261251264002,2901,26125,2
20919,261251289004004,26125128900,261251289004,2902,26125,2
20920,261251289003005,26125128900,261251289003,2902,26125,2
20921,261251289003011,26125128900,261251289003,2902,26125,2
20922,261251289003004,26125128900,261251289003,2902,26125,2
20923,261251289002006,26125128900,261251289002,2902,26125,2
20924,261251315003012,26125131500,261251315003,2901,26125,2
20925,261251302001016,26125130200,261251302001,2901,26125,2
20926,261251227001008,26125122700,261251227001,2902,26125,2
20927,261251403035004,26125140303,261251403035,2904,26125,2
20928,261251276001010,26125127600,261251276001,2902,26125,2
20929,261251263005007,26125126300,261251263005,2901,26125,2
20930,261251300002010,26125130000,261251300002,2901,26125,2
20931,261251307004024,26125130700,261251307004,2901,26125,2
20932,261251340004006,26125134000,261251340004,2905,26125,2
20933,261251367004003,26125136700,261251367004,2905,26125,2
20934,261251300002000,26125130000,261251300002,2901,26125,2
20935,261251441003013,26125144100,261251441003,2904,26125,2
20936,261251366012006,26125136601,261251366012,2905,26125,2
20937,261251435005007,26125143500,261251435005,2904,26125,2
20938,261251435005006,26125143500,261251435005,2904,26125,2
20939,261251435005000,26125143500,261251435005,2904,26125,2
20940,261251451001008,26125145100,261251451001,2904,26125,2
20941,261251452001011,26125145200,261251452001,2904,26125,2
20942,261251215003014,26125121500,261251215003,2902,26125,2
20943,261251270002030,26125127000,261251270002,2902,26125,2
20944,261251270002012,26125127000,261251270002,2902,26125,2
20945,261251282002014,26125128200,261251282002,2902,26125,2
20946,261251459001002,26125145900,261251459001,2904,26125,2
20947,261251542001006,26125154200,261251542001,2906,26125,2
20948,261251687002001,26125168700,261251687002,2907,26125,2
20949,261251687002009,26125168700,261251687002,2907,26125,2
20950,261251507002005,26125150700,261251507002,2906,26125,2
20951,261251933002008,26125193300,261251933002,2903,26125,2
20952,261251933002006,26125193300,261251933002,2903,26125,2
20953,261251689011006,26125168901,261251689011,2907,26125,2
20954,261251500004009,26125150000,261251500004,2906,26125,2
20955,261251500004016,26125150000,261251500004,2906,26125,2
20956,261251500004017,26125150000,261251500004,2906,26125,2
20957,261251500004011,26125150000,261251500004,2906,26125,2
20958,261251501002002,26125150100,261251501002,2906,26125,2
20959,261251503001003,26125150300,261251503001,2906,26125,2
20960,261251504002005,26125150400,261251504002,2906,26125,2
20961,261251732001011,26125173200,261251732001,2908,26125,2
20962,261251912003009,26125191200,261251912003,2903,26125,2
20963,261251912004013,26125191200,261251912004,2903,26125,2
20964,261251912004018,26125191200,261251912004,2903,26125,2
20965,261251614003017,26125161400,261251614003,2907,26125,2
20966,261251934004004,26125193400,261251934004,2903,26125,2
20967,261251936002022,26125193600,261251936002,2903,26125,2
20968,261251936001011,26125193600,261251936001,2903,26125,2
20969,261251943004003,26125194300,261251943004,2903,26125,2
20970,261251943005008,26125194300,261251943005,2903,26125,2
20971,261251960001017,26125196000,261251960001,2903,26125,2
20972,261251964002001,26125196400,261251964002,2903,26125,2
20973,261251964003008,26125196400,261251964003,2903,26125,2
20974,261251964002005,26125196400,261251964002,2903,26125,2
20975,261251964003011,26125196400,261251964003,2903,26125,2
20976,261251965002004,26125196500,261251965002,2903,26125,2
20977,261251965002003,26125196500,261251965002,2903,26125,2
20978,261251965004012,26125196500,261251965004,2903,26125,2
20979,261251965002001,26125196500,261251965002,2903,26125,2
20980,261251678003004,26125167800,261251678003,2907,26125,2
20981,261251678003005,26125167800,261251678003,2907,26125,2
20982,261251678003006,26125167800,261251678003,2907,26125,2
20983,261251678003003,26125167800,261251678003,2907,26125,2
20984,261251300001006,26125130000,261251300001,2901,26125,2
20985,261251687002007,26125168700,261251687002,2907,26125,2
20986,261251687002006,26125168700,261251687002,2907,26125,2
20987,261251283004004,26125128300,261251283004,2902,26125,2
20988,261251500003017,26125150000,261251500003,2906,26125,2
20989,261251964002007,26125196400,261251964002,2903,26125,2
20990,261251964002003,26125196400,261251964002,2903,26125,2
20991,261251562003003,26125156200,261251562003,2906,26125,2
20992,261251541002023,26125154100,261251541002,2906,26125,2
20993,261251561001001,26125156100,261251561001,2906,26125,2
20994,261251546002001,26125154600,261251546002,2906,26125,2
20995,261251907002008,26125190700,261251907002,2902,26125,2
20996,261251907002001,26125190700,261251907002,2902,26125,2
20997,261251907003005,26125190700,261251907003,2902,26125,2
20998,261251907003007,26125190700,261251907003,2902,26125,2
20999,261251210001008,26125121000,261251210001,2902,26125,2
21000,261251218002009,26125121800,261251218002,2902,26125,2
21001,261251218002010,26125121800,261251218002,2902,26125,2
21002,261251218002002,26125121800,261251218002,2902,26125,2
21003,261251200002010,26125120000,261251200002,2902,26125,2
21004,261251218002035,26125121800,261251218002,2902,26125,2
21005,261251218002024,26125121800,261251218002,2902,26125,2
21006,261251210001006,26125121000,261251210001,2902,26125,2
21007,261251210001009,26125121000,261251210001,2902,26125,2
21008,261251210001012,26125121000,261251210001,2902,26125,2
21009,261251215002011,26125121500,261251215002,2902,26125,2
21010,261251215002013,26125121500,261251215002,2902,26125,2
21011,261251215002012,26125121500,261251215002,2902,26125,2
21012,261251215002008,26125121500,261251215002,2902,26125,2
21013,261251520002010,26125152000,261251520002,2906,26125,2
21014,261251505001020,26125150500,261251505001,2906,26125,2
21015,261251580003003,26125158000,261251580003,2906,26125,2
21016,261251533001005,26125153300,261251533001,2906,26125,2
21017,261251606001005,26125160600,261251606001,2907,26125,2
21018,261251965005008,26125196500,261251965005,2903,26125,2
21019,261251529001005,26125152900,261251529001,2906,26125,2
21020,261251837001014,26125183700,261251837001,2908,26125,2
21021,261251837003003,26125183700,261251837003,2908,26125,2
21022,261251623003009,26125162300,261251623003,2907,26125,2
21023,261251367004006,26125136700,261251367004,2905,26125,2
21024,261251844001023,26125184400,261251844001,2908,26125,2
21025,261251736001004,26125173600,261251736001,2908,26125,2
21026,261251240002035,26125124000,261251240002,2901,26125,2
21027,261251245002010,26125124500,261251245002,2901,26125,2
21028,261251240001015,26125124000,261251240001,2901,26125,2
21029,261251240001009,26125124000,261251240001,2901,26125,2
21030,261251245003019,26125124500,261251245003,2901,26125,2
21031,261251410022009,26125141002,261251410022,2904,26125,2
21032,261251902003010,26125190200,261251902003,2902,26125,2
21033,261251343004011,26125134300,261251343004,2905,26125,2
21034,261251678002001,26125167800,261251678002,2907,26125,2
21035,261251351004018,26125135100,261251351004,2905,26125,2
21036,261251264002007,26125126400,261251264002,2901,26125,2
21037,261251264002005,26125126400,261251264002,2901,26125,2
21038,261251403013000,26125140301,261251403013,2904,26125,2
21039,261251971001005,26125197100,261251971001,2903,26125,2
21040,261251366024002,26125136602,261251366024,2905,26125,2
21041,261251366024001,26125136602,261251366024,2905,26125,2
21042,261251366024007,26125136602,261251366024,2905,26125,2
21043,261251378002007,26125137800,261251378002,2905,26125,2
21044,261251378002012,26125137800,261251378002,2905,26125,2
21045,261251378002013,26125137800,261251378002,2905,26125,2
21046,261251575002008,26125157500,261251575002,2906,26125,2
21047,261251575001007,26125157500,261251575001,2906,26125,2
21048,261251573001007,26125157300,261251573001,2906,26125,2
21049,261251573002006,26125157300,261251573002,2906,26125,2
21050,261251276003002,26125127600,261251276003,2902,26125,2
21051,261251276002006,26125127600,261251276002,2902,26125,2
21052,261251276002003,26125127600,261251276002,2902,26125,2
21053,261251276002007,26125127600,261251276002,2902,26125,2
21054,261251315002006,26125131500,261251315002,2901,26125,2
21055,261251270001002,26125127000,261251270001,2902,26125,2
21056,261251270001019,26125127000,261251270001,2902,26125,2
21057,261251270003019,26125127000,261251270003,2902,26125,2
21058,261251270003025,26125127000,261251270003,2902,26125,2
21059,261251276001014,26125127600,261251276001,2902,26125,2
21060,261251313004012,26125131300,261251313004,2901,26125,2
21061,261251313004010,26125131300,261251313004,2901,26125,2
21062,261251313004009,26125131300,261251313004,2901,26125,2
21063,261251563001002,26125156300,261251563001,2906,26125,2
21064,261251331022010,26125133102,261251331022,2905,26125,2
21065,261251331013003,26125133101,261251331013,2905,26125,2
21066,261251331011004,26125133101,261251331011,2905,26125,2
21067,261251331011002,26125133101,261251331011,2905,26125,2
21068,261251405003019,26125140500,261251405003,2904,26125,2
21069,261251381003005,26125138100,261251381003,2901,26125,2
21070,261251381003011,26125138100,261251381003,2901,26125,2
21071,261251381003009,26125138100,261251381003,2901,26125,2
21072,261251912004011,26125191200,261251912004,2903,26125,2
21073,261251381001004,26125138100,261251381001,2901,26125,2
21074,261251381001002,26125138100,261251381001,2901,26125,2
21075,261251383012001,26125138301,261251383012,2901,26125,2
21076,261251383012004,26125138301,261251383012,2901,26125,2
21077,261251346003020,26125134600,261251346003,2905,26125,2
21078,261251922001006,26125192200,261251922001,2903,26125,2
21079,261251922001005,26125192200,261251922001,2903,26125,2
21080,261251285002007,26125128500,261251285002,2902,26125,2
21081,261251503002001,26125150300,261251503002,2906,26125,2
21082,261251407002015,26125140700,261251407002,2904,26125,2
21083,261251407001005,26125140700,261251407001,2904,26125,2
21084,261251961002012,26125196100,261251961002,2903,26125,2
21085,261251961001004,26125196100,261251961001,2903,26125,2
21086,261251961004015,26125196100,261251961004,2903,26125,2
21087,261251367004009,26125136700,261251367004,2905,26125,2
21088,261251343001013,26125134300,261251343001,2905,26125,2
21089,261251343003002,26125134300,261251343003,2905,26125,2
21090,261251565002005,26125156500,261251565002,2906,26125,2
21091,261251565002012,26125156500,261251565002,2906,26125,2
21092,261251565001003,26125156500,261251565001,2906,26125,2
21093,261251565001008,26125156500,261251565001,2906,26125,2
21094,261251353001008,26125135300,261251353001,2905,26125,2
21095,261251307004005,26125130700,261251307004,2901,26125,2
21096,261251307003001,26125130700,261251307003,2901,26125,2
21097,261251313001008,26125131300,261251313001,2901,26125,2
21098,261251684001001,26125168400,261251684001,2907,26125,2
21099,261251270003024,26125127000,261251270003,2902,26125,2
21100,261251315002001,26125131500,261251315002,2901,26125,2
21101,261251224002009,26125122400,261251224002,2902,26125,2
21102,261251529002031,26125152900,261251529002,2906,26125,2
21103,261251343001015,26125134300,261251343001,2905,26125,2
21104,261251343003007,26125134300,261251343003,2905,26125,2
21105,261251838001004,26125183800,261251838001,2908,26125,2
21106,261251444003007,26125144400,261251444003,2904,26125,2
21107,261251270003018,26125127000,261251270003,2902,26125,2
21108,261251943004009,26125194300,261251943004,2903,26125,2
21109,261251307001007,26125130700,261251307001,2901,26125,2
21110,261251304001015,26125130400,261251304001,2901,26125,2
21111,261251441003007,26125144100,261251441003,2904,26125,2
21112,261251442003015,26125144200,261251442003,2904,26125,2
21113,261251442003017,26125144200,261251442003,2904,26125,2
21114,261251448002000,26125144800,261251448002,2904,26125,2
21115,261251403034005,26125140303,261251403034,2904,26125,2
21116,261251270001009,26125127000,261251270001,2902,26125,2
21117,261251673001010,26125167300,261251673001,2907,26125,2
21118,261251945001007,26125194500,261251945001,2903,26125,2
21119,261251945001009,26125194500,261251945001,2903,26125,2
21120,261251667001012,26125166700,261251667001,2907,26125,2
21121,261251812003003,26125181200,261251812003,2908,26125,2
21122,261251912004004,26125191200,261251912004,2903,26125,2
21123,261251931001008,26125193100,261251931001,2903,26125,2
21124,261251933004006,26125193300,261251933004,2903,26125,2
21125,261251403031001,26125140303,261251403031,2904,26125,2
21126,261251933003006,26125193300,261251933003,2903,26125,2
21127,261251933002010,26125193300,261251933002,2903,26125,2
21128,261251933002012,26125193300,261251933002,2903,26125,2
21129,261251933003007,26125193300,261251933003,2903,26125,2
21130,261251689022001,26125168902,261251689022,2907,26125,2
21131,261251946004012,26125194600,261251946004,2903,26125,2
21132,261251966002010,26125196600,261251966002,2903,26125,2
21133,261251679002001,26125167900,261251679002,2907,26125,2
21134,261251350001019,26125135000,261251350001,2905,26125,2
21135,261251371011020,26125137101,261251371011,2905,26125,2
21136,261251546001006,26125154600,261251546001,2906,26125,2
21137,261251920005012,26125192000,261251920005,2903,26125,2
21138,261251607001025,26125160700,261251607001,2907,26125,2
21139,261251580001018,26125158000,261251580001,2906,26125,2
21140,261251530001005,26125153000,261251530001,2906,26125,2
21141,261251530001012,26125153000,261251530001,2906,26125,2
21142,261251912002006,26125191200,261251912002,2903,26125,2
21143,261251245004001,26125124500,261251245004,2901,26125,2
21144,261251327001008,26125132700,261251327001,2901,26125,2
21145,261251281002009,26125128100,261251281002,2902,26125,2
21146,261251942001015,26125194200,261251942001,2903,26125,2
21147,261251545002018,26125154500,261251545002,2906,26125,2
21148,261251229001001,26125122900,261251229001,2902,26125,2
21149,261251572001008,26125157200,261251572001,2906,26125,2
21150,261251575001003,26125157500,261251575001,2906,26125,2
21151,261251573002004,26125157300,261251573002,2906,26125,2
21152,261251573003003,26125157300,261251573003,2906,26125,2
21153,261251573003001,26125157300,261251573003,2906,26125,2
21154,261251573003005,26125157300,261251573003,2906,26125,2
21155,261251576001003,26125157600,261251576001,2906,26125,2
21156,261251578002005,26125157800,261251578002,2906,26125,2
21157,261251578002003,26125157800,261251578002,2906,26125,2
21158,261251973003009,26125197300,261251973003,2903,26125,2
21159,261251973002007,26125197300,261251973002,2903,26125,2
21160,261251652002001,26125165200,261251652002,2907,26125,2
21161,261251934003004,26125193400,261251934003,2903,26125,2
21162,261251289001019,26125128900,261251289001,2902,26125,2
21163,261251934003007,26125193400,261251934003,2903,26125,2
21164,261251607001019,26125160700,261251607001,2907,26125,2
21165,261251608002013,26125160800,261251608002,2907,26125,2
21166,261251609002009,26125160900,261251609002,2907,26125,2
21167,261251670005010,26125167000,261251670005,2907,26125,2
