,GEOID10,BLKGRPID,TRACTID,TRACT,BLKGRP,STATEFP,COUNTYFP,TRACTCE,PUMA,REGION
926,261635043003,261635043003,26163504300,504300,3,26,163,504300,3210,4
927,261635063003,261635063003,26163506300,506300,3,26,163,506300,3210,4
928,261635068003,261635068003,26163506800,506800,3,26,163,506800,3210,4
929,261251570001,261251570001,26125157000,157000,1,26,125,157000,2906,4
930,260992616002,260992616002,26099261600,261600,2,26,99,261600,3006,4
931,260992540001,260992540001,26099254000,254000,1,26,99,254000,3004,4
932,260992542002,260992542002,26099254200,254200,2,26,99,254200,3004,4
933,260992308002,260992308002,26099230800,230800,2,26,99,230800,3003,4
934,260992309005,260992309005,26099230900,230900,5,26,99,230900,3003,4
935,260992635004,260992635004,26099263500,263500,4,26,99,263500,3006,4
936,260992636004,260992636004,26099263600,263600,4,26,99,263600,3006,4
937,260992636001,260992636001,26099263600,263600,1,26,99,263600,3006,4
938,260992473002,260992473002,26099247300,247300,2,26,99,247300,3004,4
939,260992310001,260992310001,26099231000,231000,1,26,99,231000,3003,4
940,261635004001,261635004001,26163500400,500400,1,26,163,500400,3210,4
941,261635748002,261635748002,26163574800,574800,2,26,163,574800,3203,4
942,261635301002,261635301002,26163530100,530100,2,26,163,530100,3209,4
943,261635265002,261635265002,26163526500,526500,2,26,163,526500,3212,4
944,261635261001,261635261001,26163526100,526100,1,26,163,526100,3212,4
945,261635648003,261635648003,26163564800,564800,3,26,163,564800,3201,4
946,261635250001,261635250001,26163525000,525000,1,26,163,525000,3212,4
947,261635211001,261635211001,26163521100,521100,1,26,163,521100,3212,4
948,261635129001,261635129001,26163512900,512900,1,26,163,512900,3211,4
949,261635129002,261635129002,26163512900,512900,2,26,163,512900,3211,4
950,261635143003,261635143003,26163514300,514300,3,26,163,514300,3213,4
951,261635112002,261635112002,26163511200,511200,2,26,163,511200,3211,4
952,260992419001,260992419001,26099241900,241900,1,26,99,241900,3004,4
953,260992557001,260992557001,26099255700,255700,1,26,99,255700,3005,4
954,260992416001,260992416001,26099241600,241600,1,26,99,241600,3004,4
955,260992417003,260992417003,26099241700,241700,3,26,99,241700,3004,4
956,260992257021,260992257021,26099225702,225702,1,26,99,225702,3002,4
957,260992258004,260992258004,26099225800,225800,4,26,99,225800,3002,4
958,260992581003,260992581003,26099258100,258100,3,26,99,258100,3005,4
959,260992583001,260992583001,26099258300,258300,1,26,99,258300,3005,4
960,260992584003,260992584003,26099258400,258400,3,26,99,258400,3005,4
961,260992589002,260992589002,26099258900,258900,2,26,99,258900,3005,4
962,261635052002,261635052002,26163505200,505200,2,26,163,505200,3210,4
963,261635689002,261635689002,26163568900,568900,2,26,163,568900,3204,4
964,261635772002,261635772002,26163577200,577200,2,26,163,577200,3207,4
965,261635809001,261635809001,26163580900,580900,1,26,163,580900,3207,4
966,261635411001,261635411001,26163541100,541100,1,26,163,541100,3208,4
967,261635409002,261635409002,26163540900,540900,2,26,163,540900,3208,4
968,261635407004,261635407004,26163540700,540700,4,26,163,540700,3208,4
969,261635407002,261635407002,26163540700,540700,2,26,163,540700,3208,4
970,261635405002,261635405002,26163540500,540500,2,26,163,540500,3208,4
971,261635007003,261635007003,26163500700,500700,3,26,163,500700,3210,4
972,261635007001,261635007001,26163500700,500700,1,26,163,500700,3210,4
973,261635006002,261635006002,26163500600,500600,2,26,163,500600,3210,4
974,261251715002,261251715002,26125171500,171500,2,26,125,171500,2908,4
975,261251735002,261251735002,26125173500,173500,2,26,125,173500,2908,4
976,261251801001,261251801001,26125180100,180100,1,26,125,180100,2908,4
977,261251832003,261251832003,26125183200,183200,3,26,125,183200,2908,4
978,261635648002,261635648002,26163564800,564800,2,26,163,564800,3201,4
979,261635797001,261635797001,26163579700,579700,1,26,163,579700,3207,4
980,261635670003,261635670003,26163567000,567000,3,26,163,567000,3204,4
981,261635106001,261635106001,26163510600,510600,1,26,163,510600,3210,4
982,261635863001,261635863001,26163586300,586300,1,26,163,586300,3205,4
983,261635792004,261635792004,26163579200,579200,4,26,163,579200,3207,4
984,261635879001,261635879001,26163587900,587900,1,26,163,587900,3201,4
985,261635371001,261635371001,26163537100,537100,1,26,163,537100,3209,4
986,261635366002,261635366002,26163536600,536600,2,26,163,536600,3208,4
987,261635765002,261635765002,26163576500,576500,2,26,163,576500,3207,4
988,261635807004,261635807004,26163580700,580700,4,26,163,580700,3207,4
989,261635785003,261635785003,26163578500,578500,3,26,163,578500,3207,4
990,261635517002,261635517002,26163551700,551700,2,26,163,551700,3213,4
991,261635670002,261635670002,26163567000,567000,2,26,163,567000,3204,4
992,261635336003,261635336003,26163533600,533600,3,26,163,533600,3212,4
993,261635356002,261635356002,26163535600,535600,2,26,163,535600,3208,4
994,261635356001,261635356001,26163535600,535600,1,26,163,535600,3208,4
995,261635658002,261635658002,26163565800,565800,2,26,163,565800,3204,4
996,261635762002,261635762002,26163576200,576200,2,26,163,576200,3207,4
997,261635531003,261635531003,26163553100,553100,3,26,163,553100,3213,4
998,261635528002,261635528002,26163552800,552800,2,26,163,552800,3213,4
999,261635522002,261635522002,26163552200,552200,2,26,163,552200,3213,4
1000,261635302004,261635302004,26163530200,530200,4,26,163,530200,3209,4
1001,261635410002,261635410002,26163541000,541000,2,26,163,541000,3208,4
1002,261635435002,261635435002,26163543500,543500,2,26,163,543500,3208,4
1003,261635636001,261635636001,26163563600,563600,1,26,163,563600,3201,4
1004,261635369004,261635369004,26163536900,536900,4,26,163,536900,3209,4
1005,261635364002,261635364002,26163536400,536400,2,26,163,536400,3209,4
1006,261635894002,261635894002,26163589400,589400,2,26,163,589400,3205,4
1007,261635816002,261635816002,26163581600,581600,2,26,163,581600,3206,4
1008,261476440003,261476440003,26147644000,644000,3,26,147,644000,3100,4
1009,261476304003,261476304003,26147630400,630400,3,26,147,630400,3100,4
1010,261251933004,261251933004,26125193300,193300,4,26,125,193300,2903,4
1011,261251660001,261251660001,26125166000,166000,1,26,125,166000,2907,4
1012,261251378002,261251378002,26125137800,137800,2,26,125,137800,2905,4
1013,261251833001,261251833001,26125183300,183300,1,26,125,183300,2908,4
1014,261251961003,261251961003,26125196100,196100,3,26,125,196100,2903,4
1015,260992406001,260992406001,26099240600,240600,1,26,99,240600,3004,4
1016,260992563001,260992563001,26099256300,256300,1,26,99,256300,3005,4
1017,260992520003,260992520003,26099252000,252000,3,26,99,252000,3005,4
1018,260992520001,260992520001,26099252000,252000,1,26,99,252000,3005,4
1019,260992625007,260992625007,26099262500,262500,7,26,99,262500,3006,4
1020,260992452002,260992452002,26099245200,245200,2,26,99,245200,3004,4
1021,261635009004,261635009004,26163500900,500900,4,26,163,500900,3213,4
1022,261635009003,261635009003,26163500900,500900,3,26,163,500900,3213,4
1023,261635532001,261635532001,26163553200,553200,1,26,163,553200,3213,4
1024,261635315001,261635315001,26163531500,531500,1,26,163,531500,3212,4
1025,261635314002,261635314002,26163531400,531400,2,26,163,531400,3212,4
1026,261635312002,261635312002,26163531200,531200,2,26,163,531200,3212,4
1027,261635305001,261635305001,26163530500,530500,1,26,163,530500,3212,4
1028,261635816003,261635816003,26163581600,581600,3,26,163,581600,3206,4
1029,261635520002,261635520002,26163552000,552000,2,26,163,552000,3213,4
1030,261635516001,261635516001,26163551600,551600,1,26,163,551600,3213,4
1031,261635514004,261635514004,26163551400,551400,4,26,163,551400,3213,4
1032,261635961002,261635961002,26163596100,596100,2,26,163,596100,3206,4
1033,261635774002,261635774002,26163577400,577400,2,26,163,577400,3207,4
1034,261635764001,261635764001,26163576400,576400,1,26,163,576400,3207,4
1035,261635465002,261635465002,26163546500,546500,2,26,163,546500,3208,4
1036,261635503001,261635503001,26163550300,550300,1,26,163,550300,3213,4
1037,261251816005,261251816005,26125181600,181600,5,26,125,181600,2908,4
1038,261251813005,261251813005,26125181300,181300,5,26,125,181300,2908,4
1039,261251833003,261251833003,26125183300,183300,3,26,125,183300,2908,4
1040,261251406001,261251406001,26125140600,140600,1,26,125,140600,2904,4
1041,261251960004,261251960004,26125196000,196000,4,26,125,196000,2903,4
1042,261251612002,261251612002,26125161200,161200,2,26,125,161200,2907,4
1043,261251327002,261251327002,26125132700,132700,2,26,125,132700,2901,4
1044,260992312001,260992312001,26099231200,231200,1,26,99,231200,3003,4
1045,260992618001,260992618001,26099261800,261800,1,26,99,261800,3006,4
1046,260992316001,260992316001,26099231600,231600,1,26,99,231600,3003,4
1047,260992642005,260992642005,26099264200,264200,5,26,99,264200,3006,4
1048,260992451001,260992451001,26099245100,245100,1,26,99,245100,3004,4
1049,260992241001,260992241001,26099224100,224100,1,26,99,224100,3002,4
1050,261251610001,261251610001,26125161000,161000,1,26,125,161000,2907,4
1051,261251576002,261251576002,26125157600,157600,2,26,125,157600,2906,4
1052,261251576003,261251576003,26125157600,157600,3,26,125,157600,2906,4
1053,261251668002,261251668002,26125166800,166800,2,26,125,166800,2907,4
1054,261251715001,261251715001,26125171500,171500,1,26,125,171500,2908,4
1055,261251714005,261251714005,26125171400,171400,5,26,125,171400,2908,4
1056,261251838002,261251838002,26125183800,183800,2,26,125,183800,2908,4
1057,261251625004,261251625004,26125162500,162500,4,26,125,162500,2907,4
1058,261251625001,261251625001,26125162500,162500,1,26,125,162500,2907,4
1059,261251702001,261251702001,26125170200,170200,1,26,125,170200,2908,4
1060,261251703002,261251703002,26125170300,170300,2,26,125,170300,2908,4
1061,261635451003,261635451003,26163545100,545100,3,26,163,545100,3208,4
1062,261635460005,261635460005,26163546000,546000,5,26,163,546000,3208,4
1063,261635904003,261635904003,26163590400,590400,3,26,163,590400,3205,4
1064,261635638001,261635638001,26163563800,563800,1,26,163,563800,3201,4
1065,261635366003,261635366003,26163536600,536600,3,26,163,536600,3208,4
1066,261635366004,261635366004,26163536600,536600,4,26,163,536600,3208,4
1067,261635365004,261635365004,26163536500,536500,4,26,163,536500,3212,4
1068,261635364003,261635364003,26163536400,536400,3,26,163,536400,3209,4
1069,261635821001,261635821001,26163582100,582100,1,26,163,582100,3206,4
1070,261635772001,261635772001,26163577200,577200,1,26,163,577200,3207,4
1071,261635521003,261635521003,26163552100,552100,3,26,163,552100,3213,4
1072,261635520001,261635520001,26163552000,552000,1,26,163,552000,3213,4
1073,261635518002,261635518002,26163551800,551800,2,26,163,551800,3213,4
1074,261635667002,261635667002,26163566700,566700,2,26,163,566700,3204,4
1075,261635651002,261635651002,26163565100,565100,2,26,163,565100,3204,4
1076,261635175001,261635175001,26163517500,517500,1,26,163,517500,3211,4
1077,261635168002,261635168002,26163516800,516800,2,26,163,516800,3211,4
1078,261635168001,261635168001,26163516800,516800,1,26,163,516800,3211,4
1079,261635403005,261635403005,26163540300,540300,5,26,163,540300,3209,4
1080,261635406003,261635406003,26163540600,540600,3,26,163,540600,3208,4
1081,261614005001,261614005001,26161400500,400500,1,26,161,400500,2702,4
1082,261614008001,261614008001,26161400800,400800,1,26,161,400800,2702,4
1083,261251960003,261251960003,26125196000,196000,3,26,125,196000,2903,4
1084,261251666003,261251666003,26125166600,166600,3,26,125,166600,2907,4
1085,261251834002,261251834002,26125183400,183400,2,26,125,183400,2908,4
1086,261251330032,261251330032,26125133003,133003,2,26,125,133003,2905,4
1087,261251841004,261251841004,26125184100,184100,4,26,125,184100,2908,4
1088,261251844001,261251844001,26125184400,184400,1,26,125,184400,2908,4
1089,261251616002,261251616002,26125161600,161600,2,26,125,161600,2907,4
1090,261251674002,261251674002,26125167400,167400,2,26,125,167400,2907,4
1091,261251730003,261251730003,26125173000,173000,3,26,125,173000,2908,4
1092,261635774005,261635774005,26163577400,577400,5,26,163,577400,3207,4
1093,261635779002,261635779002,26163577900,577900,2,26,163,577900,3207,4
1094,261635692001,261635692001,26163569200,569200,1,26,163,569200,3204,4
1095,261635384001,261635384001,26163538400,538400,1,26,163,538400,3209,4
1096,261635377002,261635377002,26163537700,537700,2,26,163,537700,3209,4
1097,261635730001,261635730001,26163573000,573000,1,26,163,573000,3203,4
1098,261635734002,261635734002,26163573400,573400,2,26,163,573400,3203,4
1099,261635531002,261635531002,26163553100,553100,2,26,163,553100,3213,4
1100,261635153001,261635153001,26163515300,515300,1,26,163,515300,3211,4
1101,261635142004,261635142004,26163514200,514200,4,26,163,514200,3211,4
1102,261635302005,261635302005,26163530200,530200,5,26,163,530200,3209,4
1103,261635334004,261635334004,26163533400,533400,4,26,163,533400,3212,4
1104,261635327002,261635327002,26163532700,532700,2,26,163,532700,3212,4
1105,261614008002,261614008002,26161400800,400800,2,26,161,400800,2702,4
1106,261614149002,261614149002,26161414900,414900,2,26,161,414900,2703,4
1107,261614211002,261614211002,26161421100,421100,2,26,161,421100,2701,4
1108,261614234003,261614234003,26161423400,423400,3,26,161,423400,2701,4
1109,261614002004,261614002004,26161400200,400200,4,26,161,400200,2702,4
1110,261614008003,261614008003,26161400800,400800,3,26,161,400800,2702,4
1111,261614022004,261614022004,26161402200,402200,4,26,161,402200,2702,4
1112,260937424022,260937424022,26093742402,742402,2,26,93,742402,2800,4
1113,261635673001,261635673001,26163567300,567300,1,26,163,567300,3204,4
1114,261635683001,261635683001,26163568300,568300,1,26,163,568300,3204,4
1115,261635562001,261635562001,26163556200,556200,1,26,163,556200,3202,4
1116,261635721002,261635721002,26163572100,572100,2,26,163,572100,3203,4
1117,261635776002,261635776002,26163577600,577600,2,26,163,577600,3207,4
1118,261635809002,261635809002,26163580900,580900,2,26,163,580900,3207,4
1119,261635551002,261635551002,26163555100,555100,2,26,163,555100,3202,4
1120,261635576003,261635576003,26163557600,557600,3,26,163,557600,3202,4
1121,261635260001,261635260001,26163526000,526000,1,26,163,526000,3212,4
1122,261635845001,261635845001,26163584500,584500,1,26,163,584500,3205,4
1123,261614007001,261614007001,26161400700,400700,1,26,161,400700,2702,4
1124,261251936001,261251936001,26125193600,193600,1,26,125,193600,2903,4
1125,261251964002,261251964002,26125196400,196400,2,26,125,196400,2903,4
1126,261251541002,261251541002,26125154100,154100,2,26,125,154100,2906,4
1127,261251665002,261251665002,26125166500,166500,2,26,125,166500,2907,4
1128,261251964001,261251964001,26125196400,196400,1,26,125,196400,2903,4
1129,261251214001,261251214001,26125121400,121400,1,26,125,121400,2902,4
1130,261251836002,261251836002,26125183600,183600,2,26,125,183600,2908,4
1131,261635243001,261635243001,26163524300,524300,1,26,163,524300,3212,4
1132,261635242006,261635242006,26163524200,524200,6,26,163,524200,3212,4
1133,261635990003,261635990003,26163599000,599000,3,26,163,599000,3206,4
1134,261635350003,261635350003,26163535000,535000,3,26,163,535000,3208,4
1135,261635402003,261635402003,26163540200,540200,3,26,163,540200,3209,4
1136,261635071002,261635071002,26163507100,507100,2,26,163,507100,3210,4
1137,261635736002,261635736002,26163573600,573600,2,26,163,573600,3203,4
1138,261635785001,261635785001,26163578500,578500,1,26,163,578500,3207,4
1139,261635755003,261635755003,26163575500,575500,3,26,163,575500,3203,4
1140,261635545001,261635545001,26163554500,554500,1,26,163,554500,3202,4
1141,261635547001,261635547001,26163554700,554700,1,26,163,554700,3202,4
1142,261635592002,261635592002,26163559200,559200,2,26,163,559200,3202,4
1143,261635692002,261635692002,26163569200,569200,2,26,163,569200,3204,4
1144,261635623001,261635623001,26163562300,562300,1,26,163,562300,3201,4
1145,261635834004,261635834004,26163583400,583400,4,26,163,583400,3205,4
1146,261251730002,261251730002,26125173000,173000,2,26,125,173000,2908,4
1147,261251283003,261251283003,26125128300,128300,3,26,125,128300,2902,4
1148,261251283002,261251283002,26125128300,128300,2,26,125,128300,2902,4
1149,261251284002,261251284002,26125128400,128400,2,26,125,128400,2902,4
1150,261251725001,261251725001,26125172500,172500,1,26,125,172500,2908,4
1151,261251580003,261251580003,26125158000,158000,3,26,125,158000,2906,4
1152,261251325002,261251325002,26125132500,132500,2,26,125,132500,2901,4
1153,261251306002,261251306002,26125130600,130600,2,26,125,130600,2901,4
1154,261251670003,261251670003,26125167000,167000,3,26,125,167000,2907,4
1155,261251684002,261251684002,26125168400,168400,2,26,125,168400,2907,4
1156,260992311002,260992311002,26099231100,231100,2,26,99,231100,3003,4
1157,260992617001,260992617001,26099261700,261700,1,26,99,261700,3006,4
1158,260992619001,260992619001,26099261900,261900,1,26,99,261900,3006,4
1159,260992239003,260992239003,26099223900,223900,3,26,99,223900,3002,4
1160,260992244002,260992244002,26099224400,224400,2,26,99,224400,3002,4
1161,260992316002,260992316002,26099231600,231600,2,26,99,231600,3003,4
1162,260992150003,260992150003,26099215000,215000,3,26,99,215000,3001,4
1163,260992453005,260992453005,26099245300,245300,5,26,99,245300,3004,4
1164,260992240003,260992240003,26099224000,224000,3,26,99,224000,3002,4
1165,261635110003,261635110003,26163511000,511000,3,26,163,511000,3210,4
1166,261635587001,261635587001,26163558700,558700,1,26,163,558700,3202,4
1167,261635589001,261635589001,26163558900,558900,1,26,163,558900,3202,4
1168,261635684001,261635684001,26163568400,568400,1,26,163,568400,3204,4
1169,261635859001,261635859001,26163585900,585900,1,26,163,585900,3205,4
1170,261635761005,261635761005,26163576100,576100,5,26,163,576100,3207,4
1171,261635950004,261635950004,26163595000,595000,4,26,163,595000,3206,4
1172,261635779001,261635779001,26163577900,577900,1,26,163,577900,3207,4
1173,261635459001,261635459001,26163545900,545900,1,26,163,545900,3208,4
1174,261635458004,261635458004,26163545800,545800,4,26,163,545800,3208,4
1175,261635350002,261635350002,26163535000,535000,2,26,163,535000,3208,4
1176,261635672013,261635672013,26163567201,567201,3,26,163,567201,3204,4
1177,261635793002,261635793002,26163579300,579300,2,26,163,579300,3207,4
1178,261635950001,261635950001,26163595000,595000,1,26,163,595000,3206,4
1179,261635832001,261635832001,26163583200,583200,1,26,163,583200,3205,4
1180,261635847001,261635847001,26163584700,584700,1,26,163,584700,3205,4
1181,261635970003,261635970003,26163597000,597000,3,26,163,597000,3206,4
1182,261635407003,261635407003,26163540700,540700,3,26,163,540700,3208,4
1183,261635405003,261635405003,26163540500,540500,3,26,163,540500,3208,4
1184,261635404001,261635404001,26163540400,540400,1,26,163,540400,3209,4
1185,261635007002,261635007002,26163500700,500700,2,26,163,500700,3210,4
1186,261251920001,261251920001,26125192000,192000,1,26,125,192000,2903,4
1187,261251924002,261251924002,26125192400,192400,2,26,125,192400,2903,4
1188,261251930003,261251930003,26125193000,193000,3,26,125,193000,2903,4
1189,261251846003,261251846003,26125184600,184600,3,26,125,184600,2908,4
1190,261251371003,261251371003,26125137100,137100,3,26,125,137100,2905,4
1191,261251446001,261251446001,26125144600,144600,1,26,125,144600,2904,4
1192,261251446002,261251446002,26125144600,144600,2,26,125,144600,2904,4
1193,261251330021,261251330021,26125133002,133002,1,26,125,133002,2905,4
1194,261251435005,261251435005,26125143500,143500,5,26,125,143500,2904,4
1195,261251608003,261251608003,26125160800,160800,3,26,125,160800,2907,4
1196,261251609002,261251609002,26125160900,160900,2,26,125,160900,2907,4
1197,261251579002,261251579002,26125157900,157900,2,26,125,157900,2906,4
1198,261251712001,261251712001,26125171200,171200,1,26,125,171200,2908,4
1199,261251712002,261251712002,26125171200,171200,2,26,125,171200,2908,4
1200,261251714004,261251714004,26125171400,171400,4,26,125,171400,2908,4
1201,261251838003,261251838003,26125183800,183800,3,26,125,183800,2908,4
1202,260992627002,260992627002,26099262700,262700,2,26,99,262700,3006,4
1203,260992684004,260992684004,26099268400,268400,4,26,99,268400,3006,4
1204,260992541001,260992541001,26099254100,254100,1,26,99,254100,3004,4
1205,260992542001,260992542001,26099254200,254200,1,26,99,254200,3004,4
1206,260992542004,260992542004,26099254200,254200,4,26,99,254200,3004,4
1207,260992634002,260992634002,26099263400,263400,2,26,99,263400,3006,4
1208,260992636002,260992636002,26099263600,263600,2,26,99,263600,3006,4
1209,260992545002,260992545002,26099254500,254500,2,26,99,254500,3004,4
1210,261635005004,261635005004,26163500500,500500,4,26,163,500500,3210,4
1211,261635005001,261635005001,26163500500,500500,1,26,163,500500,3210,4
1212,261635722003,261635722003,26163572200,572200,3,26,163,572200,3203,4
1213,261635301003,261635301003,26163530100,530100,3,26,163,530100,3209,4
1214,261635265001,261635265001,26163526500,526500,1,26,163,526500,3212,4
1215,261635263001,261635263001,26163526300,526300,1,26,163,526300,3212,4
1216,261635582001,261635582001,26163558200,558200,1,26,163,558200,3202,4
1217,261635688001,261635688001,26163568800,568800,1,26,163,568800,3204,4
1218,261635322002,261635322002,26163532200,532200,2,26,163,532200,3211,4
1219,261635156002,261635156002,26163515600,515600,2,26,163,515600,3211,4
1220,261635403002,261635403002,26163540300,540300,2,26,163,540300,3209,4
1221,261635587002,261635587002,26163558700,558700,2,26,163,558700,3202,4
1222,261251600006,261251600006,26125160000,160000,6,26,125,160000,2907,4
1223,261251812005,261251812005,26125181200,181200,5,26,125,181200,2908,4
1224,261635561002,261635561002,26163556100,556100,2,26,163,556100,3202,4
1225,261635571002,261635571002,26163557100,557100,2,26,163,557100,3202,4
1226,261635544003,261635544003,26163554400,554400,3,26,163,554400,3202,4
1227,261635752004,261635752004,26163575200,575200,4,26,163,575200,3203,4
1228,261635950005,261635950005,26163595000,595000,5,26,163,595000,3206,4
1229,261635724002,261635724002,26163572400,572400,2,26,163,572400,3203,4
1230,261251847001,261251847001,26125184700,184700,1,26,125,184700,2908,4
1231,261251725002,261251725002,26125172500,172500,2,26,125,172500,2908,4
1232,261251621001,261251621001,26125162100,162100,1,26,125,162100,2907,4
1233,261251700002,261251700002,26125170000,170000,2,26,125,170000,2908,4
1234,261251704001,261251704001,26125170400,170400,1,26,125,170400,2908,4
1235,261251730005,261251730005,26125173000,173000,5,26,125,173000,2908,4
1236,261635452004,261635452004,26163545200,545200,4,26,163,545200,3208,4
1237,261635762001,261635762001,26163576200,576200,1,26,163,576200,3207,4
1238,261635367002,261635367002,26163536700,536700,2,26,163,536700,3209,4
1239,261635367001,261635367001,26163536700,536700,1,26,163,536700,3209,4
1240,261635366005,261635366005,26163536600,536600,5,26,163,536600,3208,4
1241,261635365001,261635365001,26163536500,536500,1,26,163,536500,3212,4
1242,261635778005,261635778005,26163577800,577800,5,26,163,577800,3207,4
1243,261635776004,261635776004,26163577600,577600,4,26,163,577600,3207,4
1244,261635521001,261635521001,26163552100,552100,1,26,163,552100,3213,4
1245,261635418002,261635418002,26163541800,541800,2,26,163,541800,3208,4
1246,261614074003,261614074003,26161407400,407400,3,26,161,407400,2703,4
1247,261614560001,261614560001,26161456000,456000,1,26,161,456000,2701,4
1248,261614042002,261614042002,26161404200,404200,2,26,161,404200,2702,4
1249,261635930001,261635930001,26163593000,593000,1,26,163,593000,3206,4
1250,261635591001,261635591001,26163559100,559100,1,26,163,559100,3202,4
1251,261635442001,261635442001,26163544200,544200,1,26,163,544200,3208,4
1252,261635441001,261635441001,26163544100,544100,1,26,163,544100,3208,4
1253,261614105002,261614105002,26161410500,410500,2,26,161,410500,2703,4
1254,261614126001,261614126001,26161412600,412600,1,26,161,412600,2703,4
1255,261614134021,261614134021,26161413402,413402,1,26,161,413402,2703,4
1256,261614119002,261614119002,26161411900,411900,2,26,161,411900,2703,4
1257,261476372002,261476372002,26147637200,637200,2,26,147,637200,3100,4
1258,261476200003,261476200003,26147620000,620000,3,26,147,620000,3100,4
1259,261476200005,261476200005,26147620000,620000,5,26,147,620000,3100,4
1260,261251365001,261251365001,26125136500,136500,1,26,125,136500,2905,4
1261,261614051001,261614051001,26161405100,405100,1,26,161,405100,2702,4
1262,261614120002,261614120002,26161412000,412000,2,26,161,412000,2703,4
1263,261614126002,261614126002,26161412600,412600,2,26,161,412600,2703,4
1264,261614540002,261614540002,26161454000,454000,2,26,161,454000,2701,4
1265,261614052004,261614052004,26161405200,405200,4,26,161,405200,2702,4
1266,261614052005,261614052005,26161405200,405200,5,26,161,405200,2702,4
1267,261614053002,261614053002,26161405300,405300,2,26,161,405300,2702,4
1268,261614053003,261614053003,26161405300,405300,3,26,161,405300,2702,4
1269,261614130002,261614130002,26161413000,413000,2,26,161,413000,2703,4
1270,261614158002,261614158002,26161415800,415800,2,26,161,415800,2703,4
1271,261614250001,261614250001,26161425000,425000,1,26,161,425000,2701,4
1272,261635585003,261635585003,26163558500,558500,3,26,163,558500,3202,4
1273,261635443001,261635443001,26163544300,544300,1,26,163,544300,3208,4
1274,261635180001,261635180001,26163518000,518000,1,26,163,518000,3211,4
1275,261635243002,261635243002,26163524300,524300,2,26,163,524300,3212,4
1276,261635370002,261635370002,26163537000,537000,2,26,163,537000,3209,4
1277,261251731002,261251731002,26125173100,173100,2,26,125,173100,2908,4
1278,261251904001,261251904001,26125190400,190400,1,26,125,190400,2902,4
1279,261251215003,261251215003,26125121500,121500,3,26,125,121500,2902,4
1280,261251411001,261251411001,26125141100,141100,1,26,125,141100,2904,4
1281,261251217003,261251217003,26125121700,121700,3,26,125,121700,2902,4
1282,261251427003,261251427003,26125142700,142700,3,26,125,142700,2904,4
1283,261251724002,261251724002,26125172400,172400,2,26,125,172400,2908,4
1284,261251753004,261251753004,26125175300,175300,4,26,125,175300,2908,4
1285,261635640001,261635640001,26163564000,564000,1,26,163,564000,3201,4
1286,261635683002,261635683002,26163568300,568300,2,26,163,568300,3204,4
1287,261635709002,261635709002,26163570900,570900,2,26,163,570900,3204,4
1288,261635317001,261635317001,26163531700,531700,1,26,163,531700,3212,4
1289,261635002001,261635002001,26163500200,500200,1,26,163,500200,3210,4
1290,261635001003,261635001003,26163500100,500100,3,26,163,500100,3210,4
1291,261635234002,261635234002,26163523400,523400,2,26,163,523400,3212,4
1292,261635572002,261635572002,26163557200,557200,2,26,163,557200,3202,4
1293,261635763002,261635763002,26163576300,576300,2,26,163,576300,3207,4
1294,261614055002,261614055002,26161405500,405500,2,26,161,405500,2702,4
1295,261614111001,261614111001,26161411100,411100,1,26,161,411100,2703,4
1296,261614045003,261614045003,26161404500,404500,3,26,161,404500,2702,4
1297,261614052001,261614052001,26161405200,405200,1,26,161,405200,2702,4
1298,261635247004,261635247004,26163524700,524700,4,26,163,524700,3212,4
1299,261635370003,261635370003,26163537000,537000,3,26,163,537000,3209,4
1300,261635376002,261635376002,26163537600,537600,2,26,163,537600,3209,4
1301,261635387003,261635387003,26163538700,538700,3,26,163,538700,3209,4
1302,261635408001,261635408001,26163540800,540800,1,26,163,540800,3208,4
1303,261635452003,261635452003,26163545200,545200,3,26,163,545200,3208,4
1304,261614005002,261614005002,26161400500,400500,2,26,161,400500,2702,4
1305,261614005003,261614005003,26161400500,400500,3,26,161,400500,2702,4
1306,261614005004,261614005004,26161400500,400500,4,26,161,400500,2702,4
1307,261614006003,261614006003,26161400600,400600,3,26,161,400600,2702,4
1308,261614120001,261614120001,26161412000,412000,1,26,161,412000,2703,4
1309,261614123002,261614123002,26161412300,412300,2,26,161,412300,2703,4
1310,261614117002,261614117002,26161411700,411700,2,26,161,411700,2703,4
1311,261251802001,261251802001,26125180200,180200,1,26,125,180200,2908,4
1312,261251930001,261251930001,26125193000,193000,1,26,125,193000,2903,4
1313,261251753003,261251753003,26125175300,175300,3,26,125,175300,2908,4
1314,261251971002,261251971002,26125197100,197100,2,26,125,197100,2903,4
1315,261635438002,261635438002,26163543800,543800,2,26,163,543800,3208,4
1316,261635436002,261635436002,26163543600,543600,2,26,163,543600,3208,4
1317,261635708003,261635708003,26163570800,570800,3,26,163,570800,3204,4
1318,261635763003,261635763003,26163576300,576300,3,26,163,576300,3207,4
1319,261635796004,261635796004,26163579600,579600,4,26,163,579600,3207,4
1320,261635392003,261635392003,26163539200,539200,3,26,163,539200,3209,4
1321,261635743003,261635743003,26163574300,574300,3,26,163,574300,3203,4
1322,261635728004,261635728004,26163572800,572800,4,26,163,572800,3203,4
1323,261635728006,261635728006,26163572800,572800,6,26,163,572800,3203,4
1324,261251231002,261251231002,26125123100,123100,2,26,125,123100,2901,4
1325,261614027003,261614027003,26161402700,402700,3,26,161,402700,2702,4
