,TRACTID,BLKGRPID,PUMA,COUNTYID,REGION
729,26099254200,260992542003,03004,26099,2
730,26099254200,260992542004,03004,26099,2
731,26099254200,260992542005,03004,26099,2
732,26099254500,260992545001,03004,26099,2
733,26099254500,260992545002,03004,26099,2
734,26099254500,260992545004,03004,26099,2
735,26099255000,260992550001,03005,26099,2
736,26099255000,260992550003,03005,26099,2
737,26099255000,260992550004,03005,26099,2
738,26099255100,260992551002,03005,26099,2
739,26099255100,260992551003,03005,26099,2
740,26099255300,260992553002,03005,26099,2
741,26099255200,260992552002,03005,26099,2
742,26099255200,260992552003,03005,26099,2
743,26099255300,260992553001,03005,26099,2
744,26099255300,260992553004,03005,26099,2
745,26099255400,260992554001,03005,26099,2
746,26099255400,260992554002,03005,26099,2
747,26099255400,260992554004,03005,26099,2
748,26099255500,260992555001,03005,26099,2
749,26099255600,260992556001,03005,26099,2
750,26099255600,260992556002,03005,26099,2
751,26099255600,260992556004,03005,26099,2
752,26099255700,260992557001,03005,26099,2
753,26099255800,260992558001,03005,26099,2
754,26099255800,260992558002,03005,26099,2
755,26099255900,260992559001,03005,26099,2
756,26099255900,260992559002,03005,26099,2
757,26099256000,260992560002,03005,26099,2
758,26099256100,260992561001,03005,26099,2
759,26099256100,260992561003,03005,26099,2
760,26099256200,260992562001,03005,26099,2
761,26099256300,260992563001,03005,26099,2
762,26099256300,260992563002,03005,26099,2
763,26099256400,260992564002,03005,26099,2
764,26099256500,260992565001,03005,26099,2
765,26099256500,260992565002,03005,26099,2
766,26099256600,260992566001,03005,26099,2
767,26099256600,260992566002,03005,26099,2
768,26099256600,260992566003,03005,26099,2
769,26099256700,260992567001,03005,26099,2
770,26099256700,260992567002,03005,26099,2
771,26099256800,260992568001,03005,26099,2
772,26099256800,260992568002,03005,26099,2
773,26099258000,260992580001,03005,26099,2
774,26099258000,260992580002,03005,26099,2
775,26099258000,260992580003,03005,26099,2
776,26099258100,260992581001,03005,26099,2
777,26099258100,260992581002,03005,26099,2
778,26099258100,260992581004,03005,26099,2
779,26099258200,260992582001,03005,26099,2
780,26099258300,260992583001,03005,26099,2
781,26099258400,260992584005,03005,26099,2
782,26099258300,260992583002,03005,26099,2
783,26099258400,260992584002,03005,26099,2
784,26099258400,260992584003,03005,26099,2
785,26099258500,260992585001,03005,26099,2
786,26099258600,260992586001,03005,26099,2
787,26099258600,260992586003,03005,26099,2
788,26099258600,260992586004,03005,26099,2
789,26099258700,260992587001,03005,26099,2
790,26099258700,260992587002,03005,26099,2
791,26099258800,260992588001,03005,26099,2
792,26099258800,260992588002,03005,26099,2
793,26099258800,260992588004,03005,26099,2
794,26099258900,260992589001,03005,26099,2
795,26099258900,260992589003,03005,26099,2
796,26099258900,260992589004,03005,26099,2
797,26099260000,260992600002,03006,26099,2
798,26099260000,260992600003,03006,26099,2
799,26099260100,260992601002,03006,26099,2
800,26099260100,260992601003,03006,26099,2
801,26099260200,260992602002,03006,26099,2
802,26099260200,260992602003,03006,26099,2
803,26099260300,260992603002,03006,26099,2
804,26099260300,260992603003,03006,26099,2
805,26099260400,260992604002,03006,26099,2
806,26099260400,260992604003,03006,26099,2
807,26099260600,260992606001,03006,26099,2
808,26099260600,260992606002,03006,26099,2
809,26099260600,260992606003,03006,26099,2
810,26099260700,260992607001,03006,26099,2
811,26099260700,260992607002,03006,26099,2
812,26099260700,260992607003,03006,26099,2
813,26099260800,260992608001,03006,26099,2
814,26099260900,260992609001,03006,26099,2
815,26099260900,260992609002,03006,26099,2
816,26099260900,260992609003,03006,26099,2
817,26099261000,260992610001,03006,26099,2
818,26099261000,260992610002,03006,26099,2
819,26099261000,260992610003,03006,26099,2
820,26099261100,260992611001,03006,26099,2
821,26099261100,260992611002,03006,26099,2
822,26115830100,261158301001,03300,26115,2
823,26115830100,261158301004,03300,26115,2
824,26115830200,261158302003,03300,26115,2
825,26115830500,261158305004,03300,26115,2
826,26115830300,261158303003,03300,26115,2
827,26115830400,261158304002,03300,26115,2
828,26115830500,261158305001,03300,26115,2
829,26115830600,261158306003,03300,26115,2
830,26115830700,261158307002,03300,26115,2
831,26115830801,261158308011,03300,26115,2
832,26115830801,261158308014,03300,26115,2
833,26115831300,261158313003,03300,26115,2
834,26115831400,261158314001,03300,26115,2
835,26115831400,261158314003,03300,26115,2
836,26115831400,261158314006,03300,26115,2
837,26115831500,261158315003,03300,26115,2
838,26115831600,261158316002,03300,26115,2
839,26115831700,261158317002,03300,26115,2
840,26115831700,261158317005,03300,26115,2
841,26115831800,261158318003,03300,26115,2
842,26115832000,261158320001,03300,26115,2
843,26115832100,261158321002,03300,26115,2
844,26115832300,261158323001,03300,26115,2
845,26115832300,261158323004,03300,26115,2
846,26115832400,261158324001,03300,26115,2
847,26115832400,261158324004,03300,26115,2
848,26115832600,261158326001,03300,26115,2
849,26115833100,261158331001,03300,26115,2
850,26115833100,261158331004,03300,26115,2
851,26115833200,261158332003,03300,26115,2
852,26115833300,261158333003,03300,26115,2
853,26115833500,261158335002,03300,26115,2
854,26115833600,261158336001,03300,26115,2
855,26115833700,261158337001,03300,26115,2
856,26115833700,261158337004,03300,26115,2
857,26115833800,261158338001,03300,26115,2
858,26115833800,261158338004,03300,26115,2
859,26115990000,261159900000,03300,26115,2
860,26115830100,261158301002,03300,26115,2
861,26115830100,261158301003,03300,26115,2
862,26115830200,261158302001,03300,26115,2
863,26115830200,261158302002,03300,26115,2
864,26115830300,261158303001,03300,26115,2
865,26115830300,261158303002,03300,26115,2
866,26115830300,261158303004,03300,26115,2
867,26115830400,261158304001,03300,26115,2
868,26115830400,261158304003,03300,26115,2
869,26115830400,261158304004,03300,26115,2
870,26115830500,261158305002,03300,26115,2
871,26115830500,261158305003,03300,26115,2
872,26115830600,261158306001,03300,26115,2
873,26115830600,261158306002,03300,26115,2
874,26115830700,261158307001,03300,26115,2
875,26115830700,261158307003,03300,26115,2
876,26115830802,261158308021,03300,26115,2
877,26115830700,261158307004,03300,26115,2
878,26115830801,261158308012,03300,26115,2
879,26115830801,261158308013,03300,26115,2
880,26115830802,261158308022,03300,26115,2
881,26115830900,261158309001,03300,26115,2
882,26115830900,261158309002,03300,26115,2
883,26115831000,261158310001,03300,26115,2
884,26115831000,261158310002,03300,26115,2
885,26115831000,261158310003,03300,26115,2
886,26115831100,261158311001,03300,26115,2
887,26115831100,261158311002,03300,26115,2
888,26115831201,261158312011,03300,26115,2
889,26115831201,261158312012,03300,26115,2
890,26115831202,261158312021,03300,26115,2
891,26115831202,261158312022,03300,26115,2
892,26115831202,261158312023,03300,26115,2
893,26115831202,261158312024,03300,26115,2
894,26115831300,261158313001,03300,26115,2
895,26115831300,261158313002,03300,26115,2
896,26115831300,261158313004,03300,26115,2
897,26115831300,261158313005,03300,26115,2
898,26115831400,261158314002,03300,26115,2
899,26115831400,261158314004,03300,26115,2
900,26115831400,261158314005,03300,26115,2
901,26115831500,261158315001,03300,26115,2
902,26115831500,261158315002,03300,26115,2
903,26115831500,261158315004,03300,26115,2
904,26115831600,261158316001,03300,26115,2
905,26115831600,261158316003,03300,26115,2
906,26115831700,261158317001,03300,26115,2
907,26115831700,261158317003,03300,26115,2
908,26115831700,261158317004,03300,26115,2
909,26115831800,261158318001,03300,26115,2
910,26115831800,261158318002,03300,26115,2
911,26115831900,261158319001,03300,26115,2
912,26115831900,261158319002,03300,26115,2
913,26115832000,261158320002,03300,26115,2
914,26115832100,261158321001,03300,26115,2
915,26115832200,261158322001,03300,26115,2
916,26115832200,261158322002,03300,26115,2
917,26115832400,261158324002,03300,26115,2
918,26115832300,261158323002,03300,26115,2
919,26115832300,261158323003,03300,26115,2
920,26115832300,261158323005,03300,26115,2
921,26115832400,261158324003,03300,26115,2
922,26115832500,261158325001,03300,26115,2
923,26115832500,261158325002,03300,26115,2
924,26115832600,261158326002,03300,26115,2
925,26115832700,261158327001,03300,26115,2
926,26115832700,261158327002,03300,26115,2
927,26115832800,261158328001,03300,26115,2
928,26115832800,261158328002,03300,26115,2
929,26115832800,261158328003,03300,26115,2
930,26115832800,261158328004,03300,26115,2
931,26115832900,261158329001,03300,26115,2
932,26115832900,261158329002,03300,26115,2
933,26115832900,261158329003,03300,26115,2
934,26115832900,261158329004,03300,26115,2
935,26115833000,261158330001,03300,26115,2
936,26115833000,261158330002,03300,26115,2
937,26115833000,261158330003,03300,26115,2
938,26115833000,261158330004,03300,26115,2
939,26115833100,261158331002,03300,26115,2
940,26115833100,261158331003,03300,26115,2
941,26115833200,261158332001,03300,26115,2
942,26115833200,261158332002,03300,26115,2
943,26115833300,261158333001,03300,26115,2
944,26115833300,261158333002,03300,26115,2
945,26115833300,261158333004,03300,26115,2
946,26115833500,261158335001,03300,26115,2
947,26115833500,261158335003,03300,26115,2
948,26115833500,261158335004,03300,26115,2
949,26115833600,261158336002,03300,26115,2
950,26115833600,261158336003,03300,26115,2
951,26115833700,261158337002,03300,26115,2
952,26115833700,261158337003,03300,26115,2
953,26115833700,261158337005,03300,26115,2
954,26115833800,261158338002,03300,26115,2
955,26115833800,261158338003,03300,26115,2
956,26115833900,261158339001,03300,26115,2
957,26115833900,261158339002,03300,26115,2
958,26125120000,261251200001,02902,26125,2
959,26125120300,261251203001,02902,26125,2
960,26125121000,261251210001,02902,26125,2
961,26125121000,261251210004,02902,26125,2
962,26125121400,261251214003,02902,26125,2
963,26125122400,261251224002,02902,26125,2
964,26125122400,261251224005,02902,26125,2
965,26125122700,261251227002,02902,26125,2
966,26125123000,261251230002,02901,26125,2
967,26125124000,261251240001,02901,26125,2
968,26125124000,261251240004,02901,26125,2
969,26125124500,261251245002,02901,26125,2
970,26125124500,261251245005,02901,26125,2
971,26125125000,261251250003,02901,26125,2
972,26125126200,261251262001,02901,26125,2
973,26125126300,261251263001,02901,26125,2
974,26125126300,261251263004,02901,26125,2
975,26125126400,261251264002,02901,26125,2
976,26125126500,261251265002,02901,26125,2
977,26125127000,261251270003,02902,26125,2
978,26125127100,261251271003,02902,26125,2
979,26125127600,261251276002,02902,26125,2
980,26125127700,261251277002,02902,26125,2
981,26125128000,261251280001,02902,26125,2
982,26125128100,261251281002,02902,26125,2
983,26125128500,261251285001,02902,26125,2
984,26125128300,261251283001,02902,26125,2
985,26125128300,261251283004,02902,26125,2
986,26125128400,261251284003,02902,26125,2
987,26125128600,261251286001,02902,26125,2
988,26125128800,261251288001,02902,26125,2
989,26125128900,261251289002,02902,26125,2
990,26125129000,261251290001,02902,26125,2
991,26125130000,261251300001,02901,26125,2
992,26125130100,261251301002,02901,26125,2
993,26125130200,261251302003,02901,26125,2
994,26125130300,261251303002,02901,26125,2
995,26125131300,261251313002,02901,26125,2
996,26125131400,261251314001,02901,26125,2
997,26125131500,261251315003,02901,26125,2
998,26125131800,261251318001,02901,26125,2
999,26125132100,261251321001,02901,26125,2
1000,26125132100,261251321004,02901,26125,2
1001,26125132500,261251325002,02901,26125,2
1002,26125132600,261251326002,02901,26125,2
1003,26125132600,261251326005,02901,26125,2
1004,26125133001,261251330011,02905,26125,2
1005,26125133002,261251330022,02905,26125,2
1006,26125133003,261251330033,02905,26125,2
1007,26125133101,261251331013,02905,26125,2
1008,26125133102,261251331023,02905,26125,2
1009,26125134000,261251340003,02905,26125,2
1010,26125134700,261251347003,02905,26125,2
1011,26125134800,261251348003,02905,26125,2
1012,26125134900,261251349003,02905,26125,2
1013,26125135100,261251351001,02905,26125,2
1014,26125135100,261251351004,02905,26125,2
1015,26125135200,261251352003,02905,26125,2
1016,26125135300,261251353003,02905,26125,2
1017,26125136000,261251360003,02905,26125,2
1018,26125136101,261251361012,02905,26125,2
1019,26125136102,261251361022,02905,26125,2
1020,26125136300,261251363002,02905,26125,2
1021,26125136500,261251365001,02905,26125,2
1022,26125136500,261251365004,02905,26125,2
1023,26125136601,261251366012,02905,26125,2
1024,26125137400,261251374002,02905,26125,2
1025,26125136602,261251366022,02905,26125,2
1026,26125137102,261251371022,02905,26125,2
1027,26125137102,261251371025,02905,26125,2
1028,26125137400,261251374005,02905,26125,2
1029,26125137800,261251378001,02905,26125,2
1030,26125138100,261251381002,02901,26125,2
1031,26125138301,261251383011,02901,26125,2
1032,26125138302,261251383021,02901,26125,2
1033,26125138302,261251383024,02901,26125,2
1034,26125138600,261251386003,02901,26125,2
1035,26125139201,261251392013,02901,26125,2
1036,26125139202,261251392022,02901,26125,2
1037,26125139400,261251394003,02901,26125,2
1038,26125140301,261251403011,02904,26125,2
1039,26125140301,261251403014,02904,26125,2
1040,26125140900,261251409004,02904,26125,2
1041,26125141002,261251410021,02904,26125,2
1042,26125141100,261251411002,02904,26125,2
1043,26125141200,261251412002,02904,26125,2
1044,26125141300,261251413002,02904,26125,2
1045,26125141400,261251414002,02904,26125,2
1046,26125141500,261251415001,02904,26125,2
1047,26125141500,261251415004,02904,26125,2
1048,26125141600,261251416002,02904,26125,2
1049,26125141700,261251417001,02904,26125,2
1050,26125142000,261251420001,02904,26125,2
1051,26125142100,261251421002,02904,26125,2
1052,26125142200,261251422003,02904,26125,2
1053,26125142300,261251423003,02904,26125,2
1054,26125142400,261251424003,02904,26125,2
1055,26125144100,261251441002,02904,26125,2
1056,26125144200,261251442001,02904,26125,2
1057,26125144301,261251443011,02904,26125,2
1058,26125144400,261251444001,02904,26125,2
1059,26125144400,261251444003,02904,26125,2
1060,26125144500,261251445002,02904,26125,2
1061,26125144600,261251446002,02904,26125,2
1062,26125144701,261251447011,02904,26125,2
1063,26125144800,261251448001,02904,26125,2
1064,26125144900,261251449002,02904,26125,2
1065,26125145400,261251454001,02904,26125,2
1066,26125145100,261251451001,02904,26125,2
1067,26125145200,261251452002,02904,26125,2
1068,26125145300,261251453002,02904,26125,2
1069,26125145501,261251455011,02904,26125,2
1070,26125150000,261251500002,02906,26125,2
1071,26125150000,261251500005,02906,26125,2
1072,26125150100,261251501003,02906,26125,2
1073,26125150200,261251502002,02906,26125,2
1074,26125150300,261251503003,02906,26125,2
1075,26125150400,261251504001,02906,26125,2
1076,26125150500,261251505002,02906,26125,2
1077,26125150700,261251507001,02906,26125,2
1078,26125150700,261251507004,02906,26125,2
1079,26125150800,261251508003,02906,26125,2
1080,26125150900,261251509002,02906,26125,2
1081,26125151000,261251510002,02906,26125,2
1082,26125151000,261251510005,02906,26125,2
1083,26125152000,261251520003,02906,26125,2
1084,26125152600,261251526001,02906,26125,2
1085,26125152700,261251527001,02906,26125,2
1086,26125154000,261251540001,02906,26125,2
1087,26125154100,261251541002,02906,26125,2
1088,26125154200,261251542003,02906,26125,2
1089,26125154600,261251546001,02906,26125,2
1090,26125156000,261251560002,02906,26125,2
1091,26125156100,261251561002,02906,26125,2
1092,26125156200,261251562001,02906,26125,2
1093,26125156200,261251562004,02906,26125,2
1094,26125156300,261251563001,02906,26125,2
1095,26125156400,261251564001,02906,26125,2
1096,26125156500,261251565001,02906,26125,2
1097,26125156900,261251569001,02906,26125,2
1098,26125157000,261251570002,02906,26125,2
1099,26125157200,261251572001,02906,26125,2
1100,26125157300,261251573001,02906,26125,2
1101,26125157400,261251574001,02906,26125,2
1102,26125158000,261251580003,02906,26125,2
1103,26125158100,261251581003,02906,26125,2
1104,26125158200,261251582003,02906,26125,2
1105,26125159000,261251590002,02906,26125,2
1106,26125160400,261251604001,02907,26125,2
1107,26125160000,261251600001,02907,26125,2
1108,26125160000,261251600004,02907,26125,2
1109,26125160300,261251603003,02907,26125,2
1110,26125160500,261251605002,02907,26125,2
1111,26125160600,261251606002,02907,26125,2
1112,26125160800,261251608001,02907,26125,2
1113,26125160800,261251608004,02907,26125,2
1114,26125160900,261251609002,02907,26125,2
1115,26125161000,261251610002,02907,26125,2
1116,26125161100,261251611003,02907,26125,2
1117,26125161200,261251612001,02907,26125,2
1118,26125161800,261251618002,02907,26125,2
1119,26125161900,261251619002,02907,26125,2
1120,26125162000,261251620003,02907,26125,2
1121,26125162100,261251621003,02907,26125,2
1122,26125162300,261251623001,02907,26125,2
1123,26125162300,261251623004,02907,26125,2
1124,26125162500,261251625001,02907,26125,2
1125,26125165000,261251650001,02907,26125,2
1126,26125165100,261251651001,02907,26125,2
1127,26125165200,261251652001,02907,26125,2
1128,26125166000,261251660001,02907,26125,2
1129,26125166100,261251661001,02907,26125,2
1130,26125166200,261251662001,02907,26125,2
1131,26125166400,261251664002,02907,26125,2
1132,26125166600,261251666001,02907,26125,2
1133,26125166700,261251667001,02907,26125,2
1134,26125167400,261251674001,02907,26125,2
1135,26125167400,261251674004,02907,26125,2
1136,26125167500,261251675003,02907,26125,2
1137,26125167800,261251678002,02907,26125,2
1138,26125167900,261251679002,02907,26125,2
1139,26125168400,261251684001,02907,26125,2
1140,26125168400,261251684004,02907,26125,2
1141,26125168601,261251686011,02907,26125,2
1142,26125168602,261251686022,02907,26125,2
1143,26125168700,261251687002,02907,26125,2
1144,26125168800,261251688001,02907,26125,2
1145,26125168901,261251689012,02907,26125,2
1146,26125168902,261251689023,02907,26125,2
1147,26125171400,261251714003,02908,26125,2
1148,26125170100,261251701002,02908,26125,2
1149,26125171200,261251712001,02908,26125,2
1150,26125171300,261251713002,02908,26125,2
1151,26125171500,261251715002,02908,26125,2
1152,26125171600,261251716002,02908,26125,2
1153,26125172400,261251724002,02908,26125,2
1154,26125172500,261251725002,02908,26125,2
1155,26125173000,261251730003,02908,26125,2
1156,26125173100,261251731001,02908,26125,2
1157,26125173200,261251732003,02908,26125,2
1158,26125173400,261251734001,02908,26125,2
1159,26125173400,261251734004,02908,26125,2
1160,26125173600,261251736001,02908,26125,2
1161,26125175000,261251750003,02908,26125,2
1162,26125175100,261251751003,02908,26125,2
1163,26125175200,261251752001,02908,26125,2
1164,26125180300,261251803003,02908,26125,2
1165,26125181001,261251810013,02908,26125,2
1166,26125181001,261251810016,02908,26125,2
1167,26125181100,261251811003,02908,26125,2
1168,26125181200,261251812001,02908,26125,2
1169,26125181200,261251812004,02908,26125,2
1170,26125181300,261251813001,02908,26125,2
1171,26125181300,261251813004,02908,26125,2
1172,26125181400,261251814003,02908,26125,2
1173,26125181600,261251816001,02908,26125,2
1174,26125181600,261251816004,02908,26125,2
1175,26125183000,261251830003,02908,26125,2
1176,26125183000,261251830006,02908,26125,2
1177,26125183100,261251831003,02908,26125,2
1178,26125183200,261251832002,02908,26125,2
1179,26125183700,261251837003,02908,26125,2
1180,26125183800,261251838001,02908,26125,2
1181,26125183800,261251838004,02908,26125,2
1182,26125183900,261251839003,02908,26125,2
1183,26125170000,261251700003,02908,26125,2
1184,26125184000,261251840002,02908,26125,2
1185,26125184100,261251841002,02908,26125,2
1186,26125184200,261251842003,02908,26125,2
1187,26125184300,261251843002,02908,26125,2
1188,26125188001,261251880013,02908,26125,2
1189,26125184500,261251845001,02908,26125,2
1190,26125184600,261251846002,02908,26125,2
1191,26125187000,261251870002,02908,26125,2
1192,26125188100,261251881002,02908,26125,2
1193,26125190200,261251902003,02902,26125,2
1194,26125190400,261251904003,02902,26125,2
1195,26125191200,261251912002,02903,26125,2
1196,26125191300,261251913001,02903,26125,2
1197,26125192000,261251920001,02903,26125,2
1198,26125192000,261251920004,02903,26125,2
1199,26125192200,261251922002,02903,26125,2
1200,26125192200,261251922005,02903,26125,2
1201,26125192400,261251924002,02903,26125,2
1202,26125192500,261251925001,02903,26125,2
1203,26125192700,261251927002,02903,26125,2
1204,26125193000,261251930003,02903,26125,2
1205,26125193100,261251931003,02903,26125,2
1206,26125193300,261251933003,02903,26125,2
1207,26125193400,261251934002,02903,26125,2
1208,26125193500,261251935001,02903,26125,2
1209,26125193600,261251936001,02903,26125,2
1210,26125193700,261251937002,02903,26125,2
1211,26125194300,261251943005,02903,26125,2
1212,26125194400,261251944003,02903,26125,2
1213,26125194600,261251946001,02903,26125,2
1214,26125194600,261251946004,02903,26125,2
1215,26125196000,261251960003,02903,26125,2
1216,26125196100,261251961001,02903,26125,2
1217,26125196100,261251961003,02903,26125,2
1218,26125196200,261251962002,02903,26125,2
1219,26125196300,261251963003,02903,26125,2
1220,26125196400,261251964003,02903,26125,2
1221,26125196500,261251965003,02903,26125,2
1222,26125196600,261251966001,02903,26125,2
1223,26125196700,261251967002,02903,26125,2
1224,26125196800,261251968003,02903,26125,2
1225,26125196900,261251969003,02903,26125,2
1226,26125197000,261251970003,02903,26125,2
1227,26125197600,261251976002,02903,26125,2
1228,26125197702,261251977021,02903,26125,2
1229,26125981200,261259812001,02908,26125,2
1230,26125197900,261251979002,02903,26125,2
1231,26125198000,261251980003,02903,26125,2
1232,26125198100,261251981003,02903,26125,2
1233,26125981500,261259815001,02904,26125,2
1234,26125131300,261251313003,02901,26125,2
1235,26125131100,261251311001,02901,26125,2
1236,26125131100,261251311002,02901,26125,2
1237,26125131300,261251313001,02901,26125,2
1238,26125131300,261251313004,02901,26125,2
1239,26125131500,261251315001,02901,26125,2
1240,26125131500,261251315002,02901,26125,2
1241,26125131600,261251316001,02901,26125,2
1242,26125131600,261251316002,02901,26125,2
1243,26125131800,261251318002,02901,26125,2
1244,26125131800,261251318003,02901,26125,2
1245,26125132100,261251321002,02901,26125,2
1246,26125132100,261251321003,02901,26125,2
1247,26125132100,261251321005,02901,26125,2
1248,26125132500,261251325001,02901,26125,2
1249,26125132500,261251325003,02901,26125,2
1250,26125132600,261251326001,02901,26125,2
1251,26125132600,261251326003,02901,26125,2
1252,26125132600,261251326004,02901,26125,2
1253,26125132700,261251327001,02901,26125,2
1254,26125132700,261251327002,02901,26125,2
1255,26125133001,261251330012,02905,26125,2
1256,26125133002,261251330021,02905,26125,2
1257,26125133003,261251330031,02905,26125,2
1258,26125133003,261251330032,02905,26125,2
1259,26125133101,261251331011,02905,26125,2
1260,26125133101,261251331012,02905,26125,2
1261,26125133102,261251331021,02905,26125,2
1262,26125133102,261251331022,02905,26125,2
1263,26125134000,261251340001,02905,26125,2
1264,26125134000,261251340002,02905,26125,2
1265,26125134000,261251340004,02905,26125,2
1266,26125134300,261251343001,02905,26125,2
1267,26125134300,261251343002,02905,26125,2
1268,26125134300,261251343003,02905,26125,2
1269,26125134300,261251343004,02905,26125,2
1270,26125134400,261251344001,02905,26125,2
1271,26125134400,261251344002,02905,26125,2
1272,26125134400,261251344003,02905,26125,2
1273,26125134400,261251344004,02905,26125,2
1274,26125134500,261251345001,02905,26125,2
1275,26125197500,261251975001,02903,26125,2
1276,26125197400,261251974002,02903,26125,2
1277,26125197400,261251974003,02903,26125,2
1278,26125197400,261251974004,02903,26125,2
1279,26125197500,261251975002,02903,26125,2
1280,26125197500,261251975003,02903,26125,2
1281,26125197600,261251976001,02903,26125,2
1282,26125197701,261251977011,02903,26125,2
1283,26125197702,261251977022,02903,26125,2
1284,26125197900,261251979001,02903,26125,2
1285,26125198000,261251980001,02903,26125,2
1286,26125198000,261251980002,02903,26125,2
1287,26125198100,261251981001,02903,26125,2
1288,26125198100,261251981002,02903,26125,2
1289,26125981000,261259810001,02901,26125,2
1290,26125981100,261259811001,02908,26125,2
1291,26125981300,261259813001,02904,26125,2
1292,26125981400,261259814001,02904,26125,2
1293,26125981600,261259816001,02904,26125,2
1294,26125134600,261251346003,02905,26125,2
1295,26125134500,261251345002,02905,26125,2
1296,26125134600,261251346001,02905,26125,2
1297,26125134600,261251346002,02905,26125,2
1298,26125134700,261251347001,02905,26125,2
1299,26125134700,261251347002,02905,26125,2
1300,26125134800,261251348001,02905,26125,2
1301,26125134800,261251348002,02905,26125,2
1302,26125134900,261251349001,02905,26125,2
1303,26125134900,261251349002,02905,26125,2
1304,26125135000,261251350001,02905,26125,2
1305,26125135000,261251350002,02905,26125,2
1306,26125135100,261251351002,02905,26125,2
1307,26125135100,261251351003,02905,26125,2
1308,26125135200,261251352001,02905,26125,2
1309,26125135200,261251352002,02905,26125,2
1310,26125135300,261251353001,02905,26125,2
1311,26125135300,261251353002,02905,26125,2
1312,26125136000,261251360001,02905,26125,2
1313,26125136000,261251360002,02905,26125,2
1314,26125136000,261251360004,02905,26125,2
1315,26125136101,261251361011,02905,26125,2
1316,26125136101,261251361013,02905,26125,2
1317,26125136102,261251361021,02905,26125,2
1318,26125136102,261251361023,02905,26125,2
1319,26125136300,261251363001,02905,26125,2
1320,26125136300,261251363003,02905,26125,2
1321,26125136300,261251363004,02905,26125,2
1322,26125136500,261251365002,02905,26125,2
1323,26125136500,261251365003,02905,26125,2
1324,26125136601,261251366011,02905,26125,2
1325,26125136601,261251366013,02905,26125,2
1326,26125136602,261251366021,02905,26125,2
1327,26125136602,261251366023,02905,26125,2
1328,26125136602,261251366024,02905,26125,2
1329,26125136602,261251366025,02905,26125,2
1330,26125136700,261251367001,02905,26125,2
1331,26125136700,261251367002,02905,26125,2
1332,26125136700,261251367003,02905,26125,2
1333,26125136700,261251367004,02905,26125,2
1334,26125136800,261251368001,02905,26125,2
1335,26125136800,261251368005,02905,26125,2
1336,26125136800,261251368002,02905,26125,2
1337,26125136800,261251368003,02905,26125,2
1338,26125136800,261251368004,02905,26125,2
1339,26125137101,261251371011,02905,26125,2
1340,26125137101,261251371012,02905,26125,2
1341,26125137101,261251371013,02905,26125,2
1342,26125137102,261251371021,02905,26125,2
1343,26125137102,261251371023,02905,26125,2
1344,26125137102,261251371024,02905,26125,2
1345,26125137102,261251371026,02905,26125,2
1346,26125137400,261251374001,02905,26125,2
1347,26125137400,261251374003,02905,26125,2
1348,26125137400,261251374004,02905,26125,2
1349,26125137700,261251377001,02905,26125,2
1350,26125137700,261251377002,02905,26125,2
1351,26125137800,261251378002,02905,26125,2
1352,26125138100,261251381001,02901,26125,2
1353,26125138100,261251381003,02901,26125,2
1354,26125138100,261251381004,02901,26125,2
1355,26125138301,261251383012,02901,26125,2
1356,26125138301,261251383013,02901,26125,2
1357,26125138302,261251383022,02901,26125,2
1358,26125138302,261251383023,02901,26125,2
1359,26125138600,261251386001,02901,26125,2
1360,26125138600,261251386002,02901,26125,2
1361,26125139201,261251392011,02901,26125,2
1362,26125139201,261251392012,02901,26125,2
1363,26125139201,261251392014,02901,26125,2
1364,26125139202,261251392021,02901,26125,2
1365,26125139400,261251394001,02901,26125,2
1366,26125139400,261251394002,02901,26125,2
1367,26125139400,261251394004,02901,26125,2
1368,26125140101,261251401011,02904,26125,2
1369,26125140301,261251403012,02904,26125,2
1370,26125140301,261251403013,02904,26125,2
1371,26125140303,261251403031,02904,26125,2
1372,26125140303,261251403032,02904,26125,2
1373,26125140303,261251403033,02904,26125,2
1374,26125140303,261251403034,02904,26125,2
1375,26125140303,261251403035,02904,26125,2
1376,26125140500,261251405004,02904,26125,2
1377,26125140500,261251405001,02904,26125,2
1378,26125140500,261251405002,02904,26125,2
1379,26125140500,261251405003,02904,26125,2
1380,26125140600,261251406001,02904,26125,2
1381,26125140700,261251407001,02904,26125,2
1382,26125140700,261251407002,02904,26125,2
1383,26125140800,261251408001,02904,26125,2
1384,26125140800,261251408002,02904,26125,2
1385,26125140800,261251408003,02904,26125,2
1386,26125140900,261251409001,02904,26125,2
1387,26125140900,261251409002,02904,26125,2
1388,26125140900,261251409003,02904,26125,2
1389,26125141001,261251410011,02904,26125,2
1390,26125141001,261251410012,02904,26125,2
1391,26125141002,261251410022,02904,26125,2
1392,26125141100,261251411001,02904,26125,2
1393,26125141200,261251412001,02904,26125,2
1394,26125141200,261251412003,02904,26125,2
1395,26125141300,261251413001,02904,26125,2
1396,26125141300,261251413003,02904,26125,2
1397,26125141400,261251414001,02904,26125,2
1398,26125141400,261251414003,02904,26125,2
1399,26125141400,261251414004,02904,26125,2
1400,26125141500,261251415002,02904,26125,2
1401,26125141500,261251415003,02904,26125,2
1402,26125141500,261251415005,02904,26125,2
1403,26125141600,261251416001,02904,26125,2
1404,26125141600,261251416003,02904,26125,2
1405,26125141600,261251416004,02904,26125,2
1406,26125141700,261251417002,02904,26125,2
